"NAME","GENRES","DEVELOPER","PUBLISHER","RELEASE DATE","PLATFORMS","TAGS","SP/COOP/MP","BASE PRICE","NEGATIVE REVIEWS","POSITIVE REVIEWS","TOTAL REVIEWS","24-HR PEAK (2/28)","ALL TIME PEAK","positive_review_rate","peak_ratio","success","log_negative_reviews","log_positive_reviews","log_total_reviews","log_peak","log_all_time_peak"
"HumanitZ","Action,Adventure,RPG,Early Access","Yodubzz Studios","Freedom Games",2023-09-18,"Windows","Early Access,Survival,Zombies,Open World,Multiplayer,Crafting,Base Building,Sandbox,PvP,Shooter,RPG,Isometric,Post-apocalyptic,Horror,Action,Survival Horror,Singleplayer,Online Co-Op,Combat,Adventure","Single-player,Online PvP,Online Co-op",19.99,697,2033,2730,976,1512,0.744688644688645,0.645502645502645,0,6.54821910276237,7.61775957660851,7.91242312147371,6.88448665204278,7.32184971378836
"Choo-Choo Charles","Action,Adventure,Indie","Two Star Games","Two Star Games",2022-12-09,"Windows","Survival Horror,Horror,Open World,First-Person,Singleplayer,Trains,Shooter,Dark,3D,Action-Adventure,FPS,Adventure,Atmospheric,Indie,Psychological Horror,Action,Choices Matter,Thriller,Hand-drawn,Sexual Content","Single-player",19.99,1162,12695,13857,59,4033,0.91614346539655,0.0146293082072899,0,7.05875815251866,9.44904226220624,9.53661796218733,4.0943445622221,8.30251371851416
"Pro Cycling Manager 2022","Casual,Racing,Sports,Strategy","Cyanide Studio","Nacon",2022-06-09,"Windows","Simulation,Multiplayer,Singleplayer,Sports,Management,Realistic,Strategy,Family Friendly,Racing,Competitive,Bikes,Cycling,Difficult,Artificial Intelligence,Choices Matter,Team-Based,PvP,Psychological Horror,Sci-fi,Resource Management","Single-player,Online PvP",39.99,99,558,657,375,3229,0.849315068493151,0.116135026323939,0,4.60517018598809,6.3261494731551,6.48920493132532,5.92958914338989,8.0802374162167
"Ozymandias: Bronze Age Empire Sim","Simulation,Strategy","The Secret Games Company","Goblinz Publishing,IndieArk",2022-10-11,"Windows,macO","Grand Strategy,Turn-Based Strategy,4X,Historical,Strategy,Management,Economy,City Builder,Turn-Based Tactics,Hex Grid,Simulation,Resource Management,Turn-Based Combat,Singleplayer,Tactical,Multiplayer,War,Military,Asynchronous Multiplayer,2D","Single-player,Online PvP",14.99,153,1094,1247,0,0,0.877305533279872,NA,0,5.03695260241363,6.9985096422506,7.12929754892937,0,0
"Noble Fates","Action,Indie,RPG,Simulation,Strategy,Early Access","Xobermon, LLC","Xobermon, LLC",2021-12-14,"Windows","Early Access,Colony Sim,Base Building,Survival,Medieval,Management,Third Person,3D,Top-Down,Sandbox,Strategy,Simulation,Mining,Crafting,Procedural Generation,Singleplayer,Trading,Nonlinear,Perma Death,Dwarf","Single-player",24.99,191,946,1137,24,1125,0.832014072119613,0.0213333333333333,0,5.25749537202778,6.85329909318608,7.03702761468628,3.2188758248682,7.02642680869964
"Superfuse","Action,Early Access","Stitch Heads Entertainment","Raw Fury",2023-01-31,"Windows","Early Access,Action RPG,Hack and Slash,RPG,Multiplayer,Loot,Dungeon Crawler,Character Customization,Inventory Management,Action,Fantasy,Isometric,Adventure,Singleplayer,Online Co-Op,Co-op,Horror,Class-Based,Violent,PvE","Single-player,Online Co-op",24.99,460,444,904,0,1899,0.491150442477876,0,0,6.13339804299665,6.09807428216624,6.80793494369993,0,7.54960916515453
"Gary Grigsby's War in the East 2","Simulation,Strategy","2by3 Games","Slitherine Ltd.",2021-12-10,"Windows","Simulation,Strategy,Wargame,Turn-Based Strategy,2D,War,World War II,Top-Down,Multiplayer,Turn-Based Combat,Singleplayer,Historical,Hex Grid","Single-player",79.99,24,261,285,95,123,0.91578947368421,0.772357723577236,1,3.2188758248682,5.5683445037611,5.65599181081985,4.56434819146784,4.82028156560504
"STAR OCEAN THE DIVINE FORCE","Action,RPG","Square Enix,tri-Ace","Square Enix",2022-10-27,"Windows","RPG,Action RPG,JRPG,Female Protagonist,Action,Fantasy,Story Rich,Sci-fi,Space,Singleplayer,Adventure,Anime,Open World,Exploration,Comedy,Character Customization,Funny,Violent,Sexual Content,Nudity","Single-player",59.99,575,1220,1795,18,4420,0.67966573816156,0.00407239819004525,0,6.35610766069589,7.1074254741107,7.49331724886215,2.94443897916644,8.39412119382624
"Soul Hackers 2","RPG","ATLUS","SEGA",2022-08-25,"Windows","RPG,JRPG,Cyberpunk,Turn-Based Combat,Female Protagonist,Demons,Futuristic,Anime,Singleplayer,Story Rich,Mystery,Noir,Violent,Creature Collector,Great Soundtrack,Turn-Based,Character Customization","Single-player",59.99,860,1725,2585,41,5685,0.667311411992263,0.00721196130167106,0,6.75809450442773,7.45356187164337,7.8578675593318,3.73766961828337,8.64576229221094
"TEKKEN 8","Action","Bandai Namco Studios Inc.","Bandai Namco Entertainment",2024-01-25,"Windows","Fighting,Action,3D Fighter,Multiplayer,eSports,Local Multiplayer,Arcade,PvP,Singleplayer,Casual,Competitive,Great Soundtrack,Character Customization,Anime,Difficult,Story Rich,Martial Arts,Sexual Content,Controller,Hentai","Single-player,Online PvP,Shared/Split Screen PvP",69.99,2059,17123,19182,20500,46139,0.892659785215306,0.444309586250244,0,7.63046126178363,9.74823626726484,9.86177974913634,9.92822894442457,10.7394355317277
"ZERO Sievert","Action,Adventure,Early Access","CABO Studio","Modern Wolf",2022-11-15,"Windows","Extraction Shooter,Survival,Post-apocalyptic,Looter Shooter,Shooter,Action,Open World,Top-Down,Early Access,Adventure,Singleplayer,Simulation,Indie,Pixel Graphics,Exploration,Strategy,Loot,Atmospheric,Survival Horror,Base Building","Single-player",19.99,1158,7871,9029,292,6097,0.871746594307232,0.0478924061013613,0,7.05531284333975,8.97106743873209,9.10830764641103,5.68017260901707,8.7157161275482
"Crab Game","Action,Casual,Free to Play,Indie,Racing","Dani","Dani",2021-10-29,"Windows,macOS,SteamOS,Linu","Psychological Horror,Multiplayer,Free to Play,Battle Royale,PvP,Action,First-Person,Parkour,3D,Nudity,FPS,Platformer,Physics,Arcade,Combat,Casual,Runner,Racing,3D Platformer,Sci-fi","Online PvP,Online Co-op",0,12051,138202,150253,59191,59191,0.919795278630044,1,1,9.39698590025019,11.8364788977501,11.9200824743393,10.9885416766054,10.9885416766054
"SCP: Containment Breach Multiplayer","Indie,Massively Multiplayer,Free to Play","Fusion Creators Studio","Fusion Creators Studio,Mixarar",2021-10-25,"Windows","Horror,Multiplayer,Free to Play,Online Co-Op,Co-op,Survival,First-Person,Survival Horror,Hentai,Singleplayer,3D,Local Multiplayer,Exploration,Massively Multiplayer,Adventure,Atmospheric,PvP,Violent,Psychological Horror,Sexual Content","Single-player,Online PvP,Online Co-op,LAN Co-op",0,2969,18383,21352,391,3012,0.860949793930311,0.129814077025232,0,7.99631723179675,9.81923600008854,9.96894752400791,5.97126183979046,8.0106915391303
"Beer Factory","Indie,Simulation","AKEL","CreativeForge Games,PlayWay S.A.",2024-01-10,"Windows","Simulation,Automation,First-Person,Resource Management,Management,Singleplayer,Artificial Intelligence,Economy,Physics,Crafting,Sandbox,Realistic,3D,Inventory Management,Indie,Idler,Multiplayer","Single-player",18.99,420,526,946,70,1903,0.556025369978858,0.0367840252233316,0,6.04263283368238,6.26720054854136,6.85329909318608,4.26267987704132,7.55171221535131
"Trainz Railroad Simulator 2022","Simulation","N3V Games","N3V Games",2022-05-30,"Windows,macO","Simulation,Trains,Level Editor,Multiplayer,Sandbox,Driving,Open World,Realistic,Transportation,Building,Relaxing,Physics,Historical,Tutorial,Singleplayer,3D,Third Person,Moddable,Resource Management,Co-op","Single-player,Online Co-op",39.99,86,199,285,144,247,0.698245614035088,0.582995951417004,0,4.46590811865458,5.29831736654804,5.65599181081985,4.97673374242057,5.51342874616498
"Friends vs Friends","Action,Indie","Brainwash Gang","Raw Fury",2023-05-30,"Windows","FPS,Precision Platformer,Multiplayer,Arena Shooter,3D,First-Person,Deckbuilding,PvP,Shooter,Spectacle fighter,Action,Fast-Paced,Difficult,Retro,Gun Customization,Parkour,Pixel Graphics,Card Game,Casual,Online Co-Op","Online PvP,Online Co-op",9.99,1626,7934,9560,123,5531,0.829916317991632,0.0222382932561924,0,7.39449310721904,8.97903863296051,9.16544760308545,4.82028156560504,8.61830469278465
"Wars and Roses","Action","Blaze Worlds","Blaze Worlds",2022-01-21,"Windows","Sexual Content,Nudity,Shooter,Dating Sim,Romance,3D,FPS,Visual Novel,Action,First-Person,Conversation,Realistic,Tactical,War,Choices Matter,Singleplayer,Combat,Story Rich,PvE,Cute","Single-player",19.99,1459,1091,2550,0,0,0.427843137254902,NA,0,7.28619171470238,6.99576615630485,7.84424071814181,0,0
"Marauders","Action,Early Access","Small Impact Games","Team17",2022-10-03,"Windows","Early Access,Extraction Shooter,Looter Shooter,PvP,Perma Death,FPS,Shooter,First-Person,Alternate History,Open World,Space Sim,Loot,Realistic,Action,Space,Military,Pirates,Tactical,Atmospheric,War","Online PvP,Online Co-op",29.99,4871,14380,19251,263,14203,0.746974183159316,0.0185172146729564,0,8.49125980938973,9.57366316988638,9.865370230423,5.57594910314632,9.56127889406298
"Serious Sam: Siberian Mayhem","Action,Adventure","Croteam,Timelock Studio","Devolver Digital",2022-01-25,"Windows","Boomer Shooter,Action,Adventure,Shooter,First-Person,3D,Dark,Atmospheric,Old School,Horror,Sci-fi,Combat,Linear,Online Co-Op,Singleplayer,FPS,Fantasy,Demons,Co-op,Multiplayer","Single-player,Online Co-op",19.99,267,3501,3768,34,1505,0.929140127388535,0.0225913621262458,0,5.59098698051086,8.1610895128458,8.23456499326713,3.55534806148941,7.31721240835984
"Romancing SaGa -Minstrel Song- Remastered","RPG","Square Enix,Bullets","Square Enix",2022-12-01,"Windows","RPG,Turn-Based,JRPG,Female Protagonist,3D,Turn-Based Combat,Story Rich,Multiple Endings,Anime,Fantasy,Singleplayer,Drama,Remake,Soundtrack","Single-player",24.99,20,208,228,90,2397,0.912280701754386,0.0375469336670839,0,3.04452243772342,5.34233425196481,5.43372200355424,4.51085950651685,7.78239033558746
"MILFs of Sunville - Season 1","Indie,RPG","L7team","L7team",2023-06-02,"Windows,macO","Sexual Content,Nudity,Mature,NSFW,Visual Novel,Realistic,Choices Matter,Romance,Story Rich,Multiple Endings,Indie,Choose Your Own Adventure,Episodic,Replay Value,Adventure,Drama,Casual,Comedy,Funny,Cute","Single-player",9.99,238,2303,2541,85,830,0.90633608815427,0.102409638554217,0,5.47646355193151,7.74240202181578,7.8407064517494,4.45434729625351,6.72262979485545
"Vampire Survivors","Action,Casual,Indie,RPG","poncle","poncle",2022-10-20,"Windows,macO","Action Roguelike,Bullet Hell,Pixel Graphics,Roguelite,2D,Indie,Vampire,Singleplayer,Casual,Arcade,Action,RPG,Controller,Retro,Score Attack,Roguelike,Action RPG,Dark Fantasy,Local Co-Op,1980s","Single-player",4.99,3204,221832,225036,4774,77061,0.985762278035514,0.0619509219968596,1,8.07246736935477,12.3096801255185,12.3240201121115,8.47114925291483,11.2523655716456
"Sonic Origins","Action,Adventure,Casual","Sonic Team","SEGA",2022-06-22,"Windows","Action,Adventure,2D Platformer,Pixel Graphics,Retro,Casual,Platformer,Great Soundtrack,Classic,Fast-Paced,Singleplayer,Family Friendly,2D,Arcade,Cute,Exploration,Nostalgia,Remake,Colorful,1990's","Single-player",29.99,1159,2251,3410,45,2648,0.660117302052786,0.0169939577039275,0,7.05617528410041,7.71957398925958,8.13476078241865,3.8286413964891,7.88193748927207
"Lost Light","Action,Massively Multiplayer,Free to Play","NetEase Games","NetEase Games",2022-09-01,"Windows","Free to Play,Shooter,Survival,Multiplayer,Action,Battle Royale,Massively Multiplayer,Looter Shooter,FPS,Gun Customization,PvP,Third-Person Shooter,Open World,Extraction Shooter,Third Person,3D,Controller,War,Post-apocalyptic,Sandbox","Online PvP",0,7916,10151,18067,4696,7752,0.561853102341285,0.60577915376677,0,8.97676762517143,9.22542600939422,9.80189769677449,8.45467928602699,8.95583514421896
"Mega Man Battle Network Legacy Collection Vol. 1","Action,RPG","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2023-04-13,"Windows","RPG,Action,Action RPG,Pixel Graphics,Singleplayer,Deckbuilding,PvP,Retro,Trading,2D,Science,PvE,JRPG,Anime,Classic,CRPG","Single-player,Online PvP",39.99,155,974,1129,70,7747,0.862710363153233,0.00903575577642959,0,5.04985600724954,6.88243747099785,7.02997291170639,4.26267987704132,8.95519002452689
"Mega Man Battle Network Legacy Collection Vol. 2","Action,RPG","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2023-04-13,"Windows","RPG,Action,Action RPG,Pixel Graphics,Singleplayer,Deckbuilding,PvP,Retro,Trading,2D,Science,PvE,CRPG,Anime,JRPG","Single-player,Online PvP",39.99,59,357,416,52,2692,0.858173076923077,0.0193164933135215,0,4.0943445622221,5.8805329864007,6.0330862217988,3.97029191355212,7.8984110928116
"Malice","Action,Adventure,Indie,Simulation","Nimbus Games","SCRYsoft",2022-11-02,"Windows","Escape Room,Online Co-Op,Puzzle,Horror,Atmospheric,Exploration,Psychological Horror,Co-op,Dark,Mystery,Supernatural,First-Person,3D,Surreal,Logic,Psychological,Narration,Simulation,Realistic,Thriller","Online Co-op",7.99,722,219,941,2,125,0.232731137088204,0.016,0,6.58340922215876,5.39362754635236,6.84800527457636,1.09861228866811,4.83628190695148
"Flash Party","Action,Free to Play","XD","XD",2023-01-09,"Windows","Free to Play,Multiplayer,2D Fighter,Cartoony,Casual,2D Platformer,PvP,3D,Platformer,Spectacle fighter,Local Multiplayer,PvE,Action,eSports,Wrestling,Comic Book,Cute,Relaxing,Funny,Anime","Single-player,Online PvP,Shared/Split Screen PvP",0,503,1050,1553,116,803,0.676110753380554,0.144458281444583,0,6.22257626807137,6.95749737087695,7.34858753092759,4.76217393479776,6.68959926917897
"BOKURA","Action,Adventure,Casual,Indie","ところにょり","Kodansha",2023-08-09,"Windows,macO","Action,Adventure,Pixel Graphics,Online Co-Op,2D,Co-op,Action-Adventure,Story Rich,Multiplayer,Indie,Puzzle Platformer,Casual,Local Co-Op,Psychological Horror,Local Multiplayer,Cute,Drama,Emotional,Early Access,Atmospheric","Online Co-op,LAN Co-op",5.49,381,3669,4050,0,0,0.905925925925926,NA,0,5.94542060860658,8.20794694104862,8.30671904320269,0,0
"Lost: Find","Casual","DSGame","DSGame",2021-12-03,"Windows","Mature,Sexual Content,Hentai,Nudity,NSFW,FPS,Turn-Based Strategy,Cyberpunk,Singleplayer,Puzzle,Story Rich,Indie,Casual,VR,Shooter,Anime","Single-player",3.99,230,1708,1938,20,1829,0.881320949432405,0.0109349371241115,0,5.44241771052179,7.44366368311559,7.56992765524265,3.04452243772342,7.51207124583547
"Bard Idle","Free to Play,Indie,RPG,Strategy,Early Access","Illegal Turtle 🐢","Illegal Turtle 🐢",2022-09-22,"Windows","Clicker,Idler,Auto Battler,Party-Based RPG,Strategy RPG,Character Customization,RPG,Strategy,2D,Cute,Gun Customization,Pixel Graphics,Fantasy,Magic,Automation,Comedy,Resource Management,Inventory Management,Singleplayer,Early Access","Single-player",0,139,396,535,165,1006,0.74018691588785,0.164015904572565,0,4.9416424226093,5.98393628068719,6.2841341610708,5.11198778835654,6.91473089271856
"Ghost Exile","Action,Indie,Early Access","LostOneTeam","LostOneTeam",2022-01-07,"Windows","Horror,Online Co-Op,Co-op,Multiplayer,Psychological Horror,Action,Perma Death,Choices Matter,First-Person,Atmospheric,Early Access,Indie,Singleplayer,PvE,3D,Team-Based,VR,Investigation","Single-player,Online Co-op",14.99,355,2440,2795,112,478,0.87298747763864,0.234309623430962,0,5.87493073085203,7.80016307039296,7.9359451033537,4.72738781871234,6.17170059741091
"Persona 3 Portable","Adventure,RPG,Strategy","ATLUS","SEGA",2023-01-18,"Windows","RPG,Story Rich,JRPG,Turn-Based Combat,Anime,Singleplayer,Female Protagonist,Party-Based RPG,Emotional,Turn-Based Strategy,Multiple Endings,Dark,Mystery,Visual Novel,Dating Sim,Great Soundtrack,Adventure,Strategy,Violent,Sexual Content","Single-player",19.99,956,3443,4399,231,3403,0.782677881336667,0.0678812812224508,0,6.86380339145295,8.14438886554762,8.38935981990635,5.44673737166631,8.13270648969326
"Etrian Odyssey III HD","Adventure,RPG","ATLUS","SEGA",2023-06-14,"Windows","Adventure,RPG,Dungeon Crawler,JRPG,Turn-Based Combat,2D,Fantasy,Singleplayer,3D,Multiplayer,Cute,Party-Based RPG,Funny,Anime,Grid-Based Movement","Single-player",39.99,32,357,389,110,1558,0.917737789203085,0.0706033376123235,0,3.49650756146648,5.8805329864007,5.96614673912369,4.70953020131233,7.35179986905778
"The Legend of Heroes: Kuro no Kiseki","RPG","Nihon Falcom","Clouded Leopard Entertainment",2022-07-27,"Windows","RPG,JRPG,Interactive Fiction,Party-Based RPG,Visual Novel,3D,Cute,Anime,Fantasy,Romance,Foreign,Turn-Based Combat,Emotional,Turn-Based Tactics,Narration,Story Rich,Singleplayer,Turn-Based,Well-Written,Sequel","Single-player",49.99,88,1175,1263,77,2110,0.930324623911322,0.0364928909952607,0,4.48863636973214,7.06987412845857,7.1420365747068,4.35670882668959,7.65491704784832
"Wildfrost","Indie,Strategy","Deadpan Games,Gaziter","Chucklefish",2023-04-12,"Windows","Card Battler,Difficult,Roguelike Deckbuilder,Card Game,Turn-Based Tactics,Roguelite,Roguelike,Deckbuilding,Singleplayer,Turn-Based,Unforgiving,Perma Death,Turn-Based Strategy,Replay Value,Procedural Generation,Strategy,Colorful,Controller,Fantasy,Base Building","Single-player",19.99,1291,5162,6453,162,5064,0.799938013327135,0.0319905213270142,0,7.16394668434255,8.54927308487965,8.77245537261191,5.09375020080676,8.53010941668278
"Bitburner","Free to Play","Fulcrum Games,Hydroflame,over 250 github contributors","Fulcrum Games",2021-12-10,"Windows,macOS,SteamOS,Linu","Programming,Idler,Automation,Free to Play,Text-Based,Hacking,Cyberpunk,Dystopian ,Simulation,Singleplayer,Puzzle,RPG,Strategy,Sandbox,Strategy RPG,Education,Character Customization,Psychological Horror,Indie","Single-player",0,286,5450,5736,692,5935,0.950139470013947,0.116596461668071,1,5.65948221575962,8.60355435706428,8.65469170460187,6.5410299991899,8.68879078484722
"Stuck In Time","Adventure,Indie,RPG","Housemade Inc.","Housemade Inc.",2021-12-09,"Windows","Idler,Adventure,Exploration,Pixel Graphics,RPG,Indie,Retro,Dark Fantasy,Singleplayer,Story Rich,Time Management,Minimalist,Action-Adventure,2D,Programming","Single-player",7.99,110,613,723,34,1525,0.847856154910097,0.0222950819672131,0,4.70953020131233,6.41999492814714,6.58479139238572,3.55534806148941,7.3304052118444
"Asphalt 9: Legends","Racing","Gameloft","Gameloft",2022-08-02,"Windows","Racing,Multiplayer,Free to Play,Controller,Driving,Arcade,Third Person,Realistic,3D,Singleplayer,Modern,Physics,PvP,PvE,Adventure,Action,Fast-Paced,Automobile Sim,eSports,Sports","Single-player,Online PvP",0,1407,6382,7789,901,1800,0.819360636795481,0.500555555555556,0,7.24992553671799,8.76139348525606,8.96059613886479,6.80461452006262,7.49609734517596
"HARVESTELLA","Action,RPG,Simulation","Square Enix","Square Enix",2022-11-04,"Windows","Exploration,RPG,Farming Sim,Agriculture,JRPG,Sandbox,Life Sim,Building,Action RPG,Open World,Action,Story Rich,Simulation,Fantasy,Atmospheric,Adventure,Singleplayer,Farming,Anime,Female Protagonist","Single-player",59.99,441,1565,2006,62,3354,0.780159521435693,0.0184853905784138,0,6.0913098820777,7.35627987655075,7.60439634879634,4.14313472639153,8.11820704940578
"江湖十一","Indie,RPG","万象皆春","万象皆春",2023-01-10,"Windows","RPG,Open World,Story Rich,Exploration,Martial Arts,Sandbox,Turn-Based Combat,Tactical RPG,CRPG,Turn-Based Tactics,Immersive Sim,Turn-Based Strategy,Character Customization,Strategy RPG,3D,2D,Historical,Alternate History,Choices Matter,Stylized","Single-player",17.99,3365,1966,5331,12,7816,0.368786344025511,0.0015353121801433,0,8.12148037475075,7.58426481838906,8.5814816812986,2.56494935746154,8.96405612822033
"Marvel’s Spider-Man Remastered","Action,Adventure,Casual","Insomniac Games,Nixxes Software","PlayStation PC LLC",2022-08-12,"Windows","Superhero,Open World,Action,Singleplayer,Story Rich,Adventure,Combat,Action-Adventure,Third Person,Parkour,Comic Book,Exploration,Beautiful,Stealth,Great Soundtrack,Funny,Atmospheric,Sci-fi,Multiplayer,Controller","Single-player",59.99,3502,86694,90196,1475,66093,0.961173444498647,0.022317038112962,1,8.16137502319749,11.3701514909788,11.4097514460741,7.29709100516042,11.0988332501615
"Marvel’s Spider-Man: Miles Morales","Action,Adventure","Insomniac Games,Nixxes Software","PlayStation PC LLC",2022-11-18,"Windows","Action,Open World,Superhero,Singleplayer,Adventure,Third Person,Combat,Parkour,Story Rich,Exploration,Stealth,Action-Adventure,Comic Book,Beat 'em up,Multiplayer,Great Soundtrack,Sci-fi,RPG,Beautiful,Mature","Single-player",49.99,2058,29954,32012,0,0,0.935711608146945,NA,0,7.62997570702779,10.307451534518,10.3738973492847,0,0
"Hi-Fi RUSH","Action","Tango Gameworks","Bethesda Softworks",2023-01-25,"Windows","Rhythm,Action,Hack and Slash,Singleplayer,Great Soundtrack,Action-Adventure,Cartoony,Platformer,Music,Character Action Game,Spectacle fighter,Colorful,Comedy,Beat 'em up,Stylized,Anime,Cyberpunk,Third Person,Robots,Adventure","Single-player",29.99,589,22804,23393,223,6043,0.974821527807464,0.0369022008935959,1,6.38012253689976,10.0347350891458,10.0602348582107,5.41164605185504,8.70682132339263
"STALCRAFT","Action,Adventure,Massively Multiplayer,RPG","EXBO","EXBO",2022-12-09,"Windows","Free to Play,FPS,MMORPG,Action,Adventure,Shooter,Multiplayer,First-Person,Atmospheric,Looter Shooter,Horror,Massively Multiplayer,PvP,RPG,Combat,Tactical,Story Rich,Team-Based,PvE,Alternate History","Online PvP,Online Co-op",0,8863,31053,39916,7198,14512,0.777958713297926,0.496003307607497,0,9.08975340898706,10.3434829035411,10.5945575773009,8.8816974064693,9.58280007847036
"Microcivilization","Indie,Strategy,Early Access","Ondrej Homola","Ondrej Homola",2023-11-13,"Windows","Clicker,4X,Base Building,Resource Management,Historical,Automation,Inventory Management,Strategy,City Builder,Mythology,God Game,Building,Idler,Diplomacy,Management,Economy,Singleplayer,Early Access,Indie,2D","Single-player",17.99,85,594,679,85,1728,0.874815905743741,0.0491898148148148,0,4.45434729625351,6.38856140554563,6.52209279817015,4.45434729625351,7.45529848568329
"Power & Revolution 2022 Edition","Simulation,Strategy","Eversim","Eversim",2022-04-07,"Windows,macO","Simulation,Strategy,4X,Sandbox,Grand Strategy,Political Sim,RTS,Wargame,Real Time Tactics,2D,3D,Realistic,Management,Top-Down,Politics,Military,Tactical,Alternate History,Combat,Trading","Single-player",49.99,330,509,839,76,272,0.606674612634088,0.279411764705882,0,5.80211837537706,6.23441072571837,6.73340189183736,4.34380542185368,5.60947179518496
"Chivalry 2","Action,Massively Multiplayer","Torn Banner Studios","Tripwire Presents",2022-06-12,"Windows","Massively Multiplayer,Swordplay,Medieval,Hack and Slash,Historical,Gore,Action,Multiplayer,PvP,First-Person,War,Combat,FPS,Military,3D,Third Person,Atmospheric,Comedy,Wargame,3D Fighter","Online PvP",39.99,6338,28156,34494,1842,16901,0.816257899924625,0.108987633867818,0,8.75447630628417,10.2455512705059,10.4485696649802,7.51914995766982,9.73518723710443
"Soulworker","Action,Massively Multiplayer,RPG,Free to Play","VALOFE","G・O・P",2020-10-02,"Windows","Anime,Free to Play,Sexual Content,Nudity,MMORPG,RPG,Action,Hack and Slash,Action RPG,Multiplayer,Third Person,Character Action Game,Co-op,Online Co-Op,Story Rich,Massively Multiplayer,2.5D,Dark,Post-apocalyptic,PvE","Single-player,Online Co-op",0,2699,7365,10064,658,10327,0.731816375198728,0.063716471385688,0,7.90100705199242,8.90463009700501,9.21681933807389,6.49072353450251,9.24261393252648
"FreestyleFootball R","Action,Casual,Free to Play,Massively Multiplayer,RPG,Sports","JOYCITY Corporation","HOGA INFORMATION TECHNOLOGY CO.,LTD",2022-09-13,"Windows","Massively Multiplayer,PvP,Football (Soccer),Sports,MOBA,RTS,eSports,Character Customization,RPG,Third Person,Comic Book,3D,Action,Casual,Anime,Cartoony,Stylized,Online Co-Op,Multiplayer,Cartoon","Online PvP",0,457,987,1444,131,1098,0.683518005540166,0.119307832422587,0,6.12686918411419,6.89568269774787,7.27586460054653,4.88280192258637,7.00215595440362
"Toram Online","Free to Play,Massively Multiplayer,RPG","Asobimo, Inc.","Asobimo, Inc.",2021-12-19,"Windows","MMORPG,Free to Play,Character Customization,Anime,RPG,Massively Multiplayer,Fantasy,Online Co-Op,Multiplayer,3D,Third Person,PvE,Open World,Co-op,Story Rich,JRPG,Adventure","Online Co-op",0,845,3192,4037,1094,2959,0.790686153083973,0.369719499831024,0,6.74051935960622,8.06871619271478,8.30350479887278,6.9985096422506,7.99294454731811
"Idle Spiral","Casual,Indie,Simulation,Strategy,Free to Play","Archimedes Geeks","Idle System, Inc.",2022-04-30,"Windows","Idler,Simulation,Clicker,Casual,Time Management,Automation,Free to Play,Abstract,Procedural Generation,2D,Sandbox,Indie,Relaxing,Colorful,Strategy,Education,Singleplayer,Space,Resource Management","Single-player",0,259,1188,1447,1174,2192,0.821008984105045,0.535583941605839,0,5.56068163101553,7.08086789669078,7.27793857294566,7.06902342657826,7.69302574841789
"Café Stella and the Reaper's Butterflies","Adventure,Casual","YUZUSOFT","NekoNyan Ltd.,HIKARI FIELD",2022-03-25,"Windows","Visual Novel,Romance,Sexual Content,Story Rich,Choices Matter,Multiple Endings,Cute,Anime,2D,Casual,Mystery,Funny,Relaxing,Nudity,FPS,Colorful,Comedy,Emotional,Adventure,Singleplayer","Single-player",34.99,62,3270,3332,0,0,0.981392557022809,NA,1,4.14313472639153,8.09285102753838,8.11162807830774,0,0
